document_id,document_name,hazard_type,statement_key,threshold_index,total_thresholds,threshold_text,source_authority,lead_time,is_conditional,condition_dependency,activation_type,has_stop_mechanism,forecast_variable,threshold_operator,threshold_value,threshold_unit,probability_value,lead_time_value,timeframe_unit,normalized_source,geographic_scope_type,geographic_scope_label,accumulation_window_value,accumulation_window_unit,persistence_value,persistence_unit,is_observational,referenced_eap_id,within_statement_connector,cross_statement_connector,llm_used,llm_error,original_variable,canonical_variable,subcategory,taxonomy_match_method,taxonomy_match_confidence
25999,Nepal - Heatwave sEAP (MDRNP020),Heatwave,trigger_statement_1,3,4,Forecast Criteria: Numerical Weather Prediction (NWP) from DHM forecasts daily maximum temperature above the 99th percentile threshold in the target city/municipality for the next 3 consecutive days,Department of Hydrology and Meteorology (DHM),3 days,True,Forecast criteria activation is conditional on observed conditions being met first (both Tmax and Rh thresholds),dual-trigger,False,Daily maximum temperature,>,99.0,percentile,,3.0,days,DHM,administrative_unit,target city/municipality,,,3.0,days,False,MDRNP020,,AND,azure_openai,,Daily maximum temperature,Temperature,Heatwave,llm_disambiguation,0.95
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_1,0,2,40% or more probability of below-normal rainfall totals over July to September,European Centre for Medium-Range Weather Forecasts (ECMWF) and national meteorological service,Approximately 3 to 5 months ahead (forecast issued in April for July-September period),False,,multi-stage,True,Seasonal precipitation,<=,33.33,percentile,40.0,5.0,months,ECMWF,national,,,,,,False,MDRNE031,,,azure_openai,,Seasonal precipitation,Precipitation,Drought,llm_disambiguation,0.9
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_1,1,2,Forecast issued in April,European Centre for Medium-Range Weather Forecasts (ECMWF) and national meteorological service,Approximately 3 to 5 months ahead (forecast issued in April for July-September period),False,,multi-stage,True,,,,,,,,,,,,,,,,,,,azure_openai,"1 validation error for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type",,Other,Other,other_fallback,0.0
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_2,0,2,Fodder deficit of 40% or more,Ministry of Livestock,Approximately 1 month ahead (assessment in November),False,,multi-stage,True,Fodder deficit,>=,40.0,%,,1.0,months,Ministry of Livestock,national,,,,,,False,MDRNE031,,,azure_openai,,Fodder deficit,Agricultural Impact,Fodder deficit,llm_disambiguation,0.9
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_2,1,2,Assessment conducted in November,Ministry of Livestock,Approximately 1 month ahead (assessment in November),False,,multi-stage,True,Assessment conducted,=,11.0,months,,1.0,months,Ministry of Livestock,national,,,,,,True,MDRNE031,,,azure_openai,,Assessment conducted,Other,Assessment conducted,other_fallback,0.9
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_3,0,2,Region in IPC Phase 3 or higher due to drought,Cadre Harmonisé analysis and Ministry of Agriculture,Approximately 1 month ahead (November data),False,,multi-stage,True,IPC phase,>=,3.0,phase,,1.0,months,Cadre Harmonisé,regional,,,,,,True,MDRNE031,,,azure_openai,,IPC phase,Population Impact,IPC phase 3 or higher,llm_disambiguation,0.9
26012,Niger - Drought EAP (MDRNE031),Drought,trigger_statement_3,1,2,Cadre Harmonisé results from November,Cadre Harmonisé analysis and Ministry of Agriculture,Approximately 1 month ahead (November data),False,,multi-stage,True,,,,,,,,,,,,,,,,,,,azure_openai,"2 validation errors for NormalizedThreshold
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,0,4,Tropical cyclone forecasted to cause winds of at least 64 knots (Category 3 on Australian scale),"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False,Wind speed,>=,64.0,knots,,5.0,days,RSMC Nadi,national,,,,,,False,MDRFJ008,,THEN,azure_openai,,Wind speed,Wind,Storm,llm_disambiguation,1.0
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,1,4,"Population in affected zone at least 5,000 people","Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False,Population,>=,5000.0,people,,5.0,days,RSMC Nadi,administrative_unit,affected zone,,,,,False,MDRFJ008,,THEN,azure_openai,,Population,Population Impact,Storm,llm_disambiguation,1.0
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,2,4,Readiness trigger: wind field indicated by 120-hour (5-day) forecast meets conditions,"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False,,,,,,,,,,,,,,,,,,,azure_openai,"3 validation errors for NormalizedThreshold
threshold_operator
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_1,3,4,Action trigger: wind field indicated by 72-hour (3-day) forecast meets conditions,"Regional Specialized Meteorological Centre (RSMC) Nadi, Fiji Meteorological Services, OCHA Centre for Humanitarian Data, Fiji NDMO","Readiness trigger at 120 hours (5 days), Action trigger at 72 hours (3 days)",True,Action trigger is conditional on the readiness trigger being met first based on lead time forecasts,multi-stage,False,,,,,,,,,,,,,,,,,,,azure_openai,"3 validation errors for NormalizedThreshold
threshold_operator
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type
threshold_value
  Input should be a valid number [type=float_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/float_type
threshold_unit
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.12/v/string_type",,Other,Other,other_fallback,0.0
26020,Fiji - Tropical Cyclone  sEAP (MDRFJ008),Storm,trigger_statement_2,0,1,Average rainfall over the whole country during two consecutive days reaches 190 mm,"National Anticipatory Action Framework, Fiji Red Cross, Fiji Meteorological Services, NDMO",Post-event (observational),False,,multi-stage,False,Rainfall total,>=,190.0,mm,,0.0,days,FMS,national,,2.0,days,2.0,days,True,MDRFJ008,,,azure_openai,,Rainfall total,Precipitation,Rainfall total,llm_disambiguation,1.0
